provider,instance,bench_key,bench_name,extracted_name,unit,avg,min,max,std,score_$,std_perc,integral_neg,integral_neg_th_5,integral_neg_th_10,integral_neg_th_20,grad_std_perc
aws,m5.xlarge - eu-central-1b,4ff72d794db9bfc16f363cb21933f7860dc2a796,sys-benchmark,memory: totalops per second,ops/s,29470.99681052199,27792.319999999996,34078.526666666665,509.46089676331854,128134.76874139995,0.017286856635314977,-0.006118987876924871,-0.0006844102938712164,-0.000371882665835774,3.508370064976804e-06,0.012418929849084272
aws,a1.large - eu-central-1a,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,3.201223592272914,3.1306666666666665,3.473333333333333,0.06082114495116135,5.367363474912068,0.018999342969348004,0.007382533621477715,0.0013706735895506184,0.0,0.0,0.012285373155114798
aws,a1.large - eu-central-1b,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,3.1962803123715577,3.1333333333333333,3.44,0.05652996156292339,5.37566449278153,0.017686171436252916,0.006951376970447237,0.0010394361098937928,0.0,0.0,0.01179046376866009
aws,a1.xlarge - eu-central-1b,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,3.169270859021784,3.1293333333333333,3.358,0.03189890476276011,2.7107387390511355,0.010065061076100612,0.003432898330296906,0.00014244562403730246,0.0,0.0,0.004710924303473477
aws,m5.large - eu-central-1a,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,2.939258117550349,2.626,3.566333333333334,0.058689868338711135,2.9584513595424604,0.019967578889473217,0.006244332310708967,0.0015877786137335882,0.0008114568768238415,0.00026306377970022616,0.014281621820902157
aws,m5.large - eu-central-1b,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,2.9421483764899303,2.830666666666667,4.476333333333334,0.08079956259326035,2.955545085148701,0.027462776262037678,0.006897153587543473,0.0022335375290755883,0.0017603309991554466,0.0009262197492012253,0.019467555031636437
aws,m5.xlarge - eu-central-1b,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,2.842259350595972,2.5573333333333337,3.119666666666667,0.03118353133936433,1.5297077256672085,0.01097138842478456,0.002210486145074046,0.0004711507594136847,0.0,0.0,0.00783323659682889
aws,a1.large - eu-central-1a,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,1735.8920961775586,1513.0333333333335,1821.0266666666666,42.573084611975105,29826.324676590353,0.02452519065310638,-0.009548516232830895,5.274459959255813e-06,5.274459959255813e-06,5.274459959255813e-06,0.015294896068236929
aws,a1.large - eu-central-1b,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,1675.0668845047267,1311.9333333333332,1934.3500000000001,81.83387309281449,28781.217946816607,0.04885409284239454,-0.01702774963134132,-0.006846587387567625,-0.002642987894021883,-9.946010507501798e-06,0.018172945915423025
aws,a1.xlarge - eu-central-1b,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,1839.5737772297575,1486.58,1991.9000000000003,107.02893079105918,15803.898429808913,0.058181374466119914,-0.024391562105314422,-0.009786263956126638,0.00011722151271406862,0.00011722151271406862,0.014715418090901562
aws,m5.large - eu-central-1a,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,1843.6329675297986,1557.3033333333333,1955.1066666666666,59.08802697722112,16031.591021998249,0.03204977781254938,-0.012879843700479319,-0.0011953885432893047,3.567535333544644e-05,3.567535333544644e-05,0.01673572709031538
aws,m5.large - eu-central-1b,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,1765.0730045211674,1316.3133333333333,2121.72,121.65214495264352,15348.460908879715,0.06892187724872352,-0.024275550932383885,-0.014292828459084262,-0.008744901966598566,-0.0002628600100083373,0.03091380742710109
aws,m5.xlarge - eu-central-1b,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,1736.623645704891,1295.3766666666666,2146.25,156.42407646543472,7550.537590021265,0.09007367649997798,-0.03656072445210004,-0.03107486456396905,-0.015531219803276299,-0.00030812186014414006,0.034710542920339954
aws,a1.large - eu-central-1a,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,163.14419235511713,134.0,178.2,8.568960764019142,2803.1648170982326,0.05252384801640394,-0.021245689058858746,-0.01289417072048648,1.9229034153470957e-05,1.9229034153470957e-05,0.03500282703927522
