provider,instance,bench_key,bench_name,unit,avg,min,max,1st_quartile,2nd_quartile,3rd_quartile,iqr,5_percentile,95_percentile,std,cpr,bdth,dis,speed,pqi
aws,a1.xlarge-1,4fbaaef78c368efc3613e57f57b559876121c0ef,MEM LAT,ms,0.10913402959094866,0.10333333333333335,0.11,0.11,0.11,0.11,0.0,0.10666666666666667,0.11,0.0016227394939450123,0.012703201044386424,0.006049603878376022,0.014869234646858479,0.010135967760408822,0.01035160209521444
aws,m5.large-1,4fbaaef78c368efc3613e57f57b559876121c0ef,MEM LAT,ms,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.13,0.13,0.0,0.014950000000000001,2.220446049250313e-16,0.0,0.0,7.401486830834377e-17
aws,m5.large-2,4fbaaef78c368efc3613e57f57b559876121c0ef,MEM LAT,ms,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.13,0.13,0.0,0.014950000000000001,2.220446049250313e-16,0.0,0.0,7.401486830834377e-17
aws,m5.xlarge-1,4fbaaef78c368efc3613e57f57b559876121c0ef,MEM LAT,ms,0.1349501246882793,0.13,0.14,0.13333333333333333,0.1366666666666667,0.1366666666666667,0.003333333333333355,0.13,0.14,0.0033402351536864455,0.03103852867830424,0.010834927218895785,0.02475162702814866,0.017191127528351304,0.017592560591798583
aws,a1.large-1,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,CPU SHA256,seconds,3.1944014631915865,3.154666666666666,3.3333333333333335,3.1613333333333333,3.1666666666666665,3.2146666666666666,0.05333333333333323,3.1573333333333333,3.3032666666666666,0.046624278475912904,0.18591416515775033,0.006006310080162785,0.014595622689619517,0.009564332472963243,0.010055421747581849
aws,a1.large-2,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,CPU SHA256,seconds,3.189984474885845,3.153,3.316333333333333,3.1590000000000003,3.167666666666667,3.207666666666667,0.048666666666666636,3.1536666666666666,3.2908833333333334,0.04421703896741885,0.18565709643835618,0.005660685611568921,0.013861208201961916,0.009328523533275733,0.009616805782268856
aws,a1.xlarge-1,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,CPU SHA256,seconds,3.1643692098092644,3.1503333333333337,3.235333333333333,3.153,3.155,3.1643333333333334,0.011333333333333417,3.151,3.2061166666666665,0.019648790240148355,0.36833257602179836,0.002305172189993264,0.006209386116904072,0.0026672537079803957,0.0037272706716259107
aws,m5.large-1,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,CPU SHA256,seconds,2.933336073059361,2.9019999999999997,3.032666666666667,2.914416666666667,2.9186666666666667,2.9362500000000002,0.02183333333333337,2.9033333333333338,3.0118500000000004,0.033654121605445765,0.33733364840182656,0.004351696322772912,0.011472985286116828,0.008249144477918828,0.008024608695602856
aws,m5.large-2,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,CPU SHA256,seconds,2.933327861377109,2.9019999999999997,3.0383333333333336,2.9146666666666667,2.9183333333333334,2.9345,0.019833333333333147,2.9033333333333338,3.0126666666666666,0.03427937819015153,0.33733270405836757,0.004400157936766197,0.01168617345558447,0.008296642848305502,0.008127658080218723
aws,m5.xlarge-1,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,CPU SHA256,seconds,2.84387288523091,2.8166666666666664,2.862,2.8383333333333334,2.843,2.849,0.010666666666666824,2.8329999999999997,2.8575333333333335,0.007437201336412939,0.6540907636031094,0.0010526233604358846,0.0026151665832311174,0.001746657235066256,0.0018048157262444192
