provider,instance,bench_key,bench_name,unit,avg,min,max,1st_quartile,2nd_quartile,3rd_quartile,iqr,5_percentile,95_percentile,std,cpr,bdth,dis,speed,pqi
azure,A2-1,09b85683be2ff3589454eceefca9a640e3fb6508,CPU DUR,s,0.4034280563410408,0.2847428321838379,0.6876116752624511,0.30163333415985105,0.3455039501190186,0.5021659731864929,0.20053263902664187,0.2896091675758362,0.5662377595901489,0.1086805473058621,0.03509824090167055,0.12375226657088968,0.2693926354343294,0.1905430242897247,0.19456264209831456
azure,A2-2,09b85683be2ff3589454eceefca9a640e3fb6508,CPU DUR,s,0.3408004612358501,0.2830028533935547,0.4235185146331787,0.30024733543396,0.3390346527099609,0.37598886489868166,0.07574152946472168,0.2894793033599854,0.40839852333068843,0.04058003195533598,0.02964964012751896,0.05217500732046027,0.11907270256671593,0.08446638431897449,0.08523803140205023
azure,A4-1,09b85683be2ff3589454eceefca9a640e3fb6508,CPU DUR,s,0.34060333214308086,0.28436055183410647,0.42909955978393555,0.30114456415176394,0.33778460025787355,0.37297303676605226,0.07182847261428832,0.2903274369239807,0.40780935049057004,0.03956840414872931,0.06233040978218379,0.05089571734956051,0.11617151218035468,0.07775045075890118,0.08160589342960545
azure,B2MS-1,09b85683be2ff3589454eceefca9a640e3fb6508,CPU DUR,s,0.16620845826308722,0.11950449943542481,0.2757704734802246,0.12935805320739746,0.13945374488830567,0.20823614597320556,0.0788780927658081,0.12166964054107665,0.23041725158691403,0.04264217262336646,0.015956011993256372,0.12050209496455558,0.2565583789717201,0.18059914263470075,0.18588653885699213
azure,B2MS-2,09b85683be2ff3589454eceefca9a640e3fb6508,CPU DUR,s,0.17275959502157587,0.12000155448913574,0.2902946472167969,0.13123786449432373,0.14532241821289063,0.2123460054397583,0.08110814094543456,0.12287890911102295,0.2370905637741089,0.045252495784134206,0.016584921122071283,0.1215911968503674,0.26193911706312256,0.19018009336920136,0.19123680242756377
azure,B4MS-1,09b85683be2ff3589454eceefca9a640e3fb6508,CPU DUR,s,0.14142522288393006,0.11805682182312012,0.17523608207702637,0.12741723060607912,0.13720993995666503,0.15626072883605957,0.028843498229980447,0.12041592597961426,0.16914349555969238,0.016124133026584515,0.02715364279371457,0.04989042463643713,0.11401172080752418,0.07747777116123854,0.08045997220173327
azure,A2-1,11d4515d916b810e82d25d90d9cc29181d2832ce,MEM SPEED,MiB/s,10563.524283387622,9134.233333333335,11415.423333333334,10271.92,10842.203333333335,11010.845,738.9249999999993,9303.859833333336,11189.182666666666,639.2926532055974,8.23588772705504e-06,0.024969893695812217,0.060518879500372796,0.03673981245639549,0.0407428618841935
azure,A2-2,11d4515d916b810e82d25d90d9cc29181d2832ce,MEM SPEED,MiB/s,19921.35186925986,16482.876666666667,21708.87,19222.370000000003,20505.216666666664,21090.903333333332,1868.5333333333292,16780.654,21573.748,1586.258237092269,4.367173501626038e-06,0.032693202203893094,0.07962603379040678,0.04878125030648179,0.053700162100260546
azure,A4-1,11d4515d916b810e82d25d90d9cc29181d2832ce,MEM SPEED,MiB/s,19928.15649122807,16420.396666666667,21628.56,19364.733333333334,20486.458333333336,21041.955,1677.2216666666682,16865.1565,21515.62483333333,1523.6002427936598,9.182986899995115e-06,0.03090384422373828,0.07645465065794294,0.044968161082889,0.050775551988190074
azure,B2MS-1,11d4515d916b810e82d25d90d9cc29181d2832ce,MEM SPEED,MiB/s,23441.458872305142,19826.13,26399.506666666668,22719.555,23751.170000000002,24708.38333333333,1988.828333333331,20124.484666666664,25869.303666666667,1737.5687215046783,4.095308253763121e-06,0.02920799659400638,0.07412374506936191,0.047657847829497356,0.050329863164288544
azure,B2MS-2,11d4515d916b810e82d25d90d9cc29181d2832ce,MEM SPEED,MiB/s,23583.96783300199,19757.983333333334,26653.26,22895.66833333333,23848.210000000003,24736.899999999998,1841.2316666666666,20124.044666666665,25892.676,1656.2110829301432,4.0705618613363e-06,0.027244690151310886,0.0702261423801868,0.04526625064999759,0.04757902772716509
azure,B4MS-1,11d4515d916b810e82d25d90d9cc29181d2832ce,MEM SPEED,MiB/s,38149.488846459826,36059.35,41319.52,37103.465,37852.130000000005,39208.03333333334,2104.5683333333436,36271.62733333334,40743.44733333333,1380.0252385593492,5.032832832249523e-06,0.015078712963565903,0.03617414755184621,0.023034252307136356,0.024762370940849487
azure,A2-1,277604812f42491cbabe59d60001aaffc925c2b5,CPU BZIP2,seconds,13.67228230184582,13.008666666666665,14.510666666666665,13.342416666666667,13.556999999999999,13.960916666666668,0.6185000000000009,13.190516666666667,14.360116666666666,0.3938848162010971,1.1894885602605862,0.012257158589135236,0.02880900258678252,0.017900475467660052,0.01965554554785927
azure,A2-2,277604812f42491cbabe59d60001aaffc925c2b5,CPU BZIP2,seconds,13.650841707185306,12.897666666666666,14.588333333333333,13.309333333333333,13.530666666666667,14.001333333333333,0.6920000000000002,13.144333333333332,14.3734,0.4167081953028745,1.1876232285251216,0.01300571937949505,0.030526190563292116,0.019244462865929724,0.02092545760290563
azure,A4-1,277604812f42491cbabe59d60001aaffc925c2b5,CPU BZIP2,seconds,13.655779605263158,13.032666666666666,14.613,13.337333333333333,13.578666666666667,13.9095,0.572166666666666,13.167016666666669,14.337066666666667,0.38900715562186416,2.499007667763158,0.011919020347474718,0.028486631072453347,0.01785795407027902,0.019421201830069026
azure,B2MS-1,277604812f42491cbabe59d60001aaffc925c2b5,CPU BZIP2,seconds,5.989019347705915,5.502333333333333,6.400000000000001,5.839166666666666,6.007000000000001,6.164833333333334,0.32566666666666766,5.604833333333334,6.305933333333334,0.21848533125140454,0.5749458573797678,0.015258483394101727,0.036480986045753054,0.024922783744811786,0.025554084394888855
azure,B2MS-2,277604812f42491cbabe59d60001aaffc925c2b5,CPU BZIP2,seconds,5.993270377733598,5.3999999999999995,6.412,5.822,6.016666666666666,6.163666666666667,0.3416666666666668,5.606833333333333,6.353866666666667,0.22557613663001258,0.5753539562624255,0.015493436538174721,0.03763823795904165,0.02607539061670477,0.02640235503797371
azure,B4MS-1,277604812f42491cbabe59d60001aaffc925c2b5,CPU BZIP2,seconds,5.955505966587112,5.376,6.353333333333334,5.811666666666667,5.989333333333334,6.126500000000001,0.3148333333333335,5.4930666666666665,6.281533333333333,0.230861065657026,1.1434571455847256,0.015658784916189626,0.03876430767633404,0.027234975993486378,0.027219356195336677
azure,A2-1,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,23.261577090119435,21.896666666666665,26.939999999999998,22.296666666666667,22.55666666666667,24.4425,2.145833333333332,22.036666666666665,25.55066666666667,1.3045465198213644,0.003740073154238284,0.024695288249772622,0.056081602496998464,0.011204377115511316,0.030660422620760797
azure,A2-2,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,23.290470016207454,21.916666666666668,26.856666666666666,22.30333333333333,22.53,24.486666666666668,2.183333333333337,22.03933333333334,26.037333333333333,1.3121958778596583,0.0037354334171641073,0.02513335886801218,0.056340463586459305,0.010074683420729036,0.03051616862506684
azure,A4-1,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,23.268752052545157,21.849999999999998,26.916666666666668,22.30666666666667,22.566666666666666,24.49666666666667,2.1900000000000013,22.040666666666667,25.432,1.2932335653184488,0.00786462460843418,0.024520862637063382,0.05557812307244014,0.010778125763796236,0.030292370491099917
azure,B2MS-1,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,23.25311606160616,21.986666666666665,26.909999999999997,22.2975,22.51833333333333,24.397499999999997,2.099999999999998,22.067500000000003,26.282500000000002,1.291120765653952,0.004128478942162429,0.024429524451275438,0.05552463429990598,0.010338631363590332,0.03009759670492391
azure,B2MS-2,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,23.221809145129225,21.983333333333334,26.916666666666668,22.30333333333333,22.506666666666664,24.380000000000003,2.0766666666666715,22.067666666666664,26.426999999999996,1.310869555444135,0.00413404482829177,0.024397836422614873,0.05644993235675998,0.00903036573708693,0.029959378172153925
azure,B4MS-1,4b7ccf0064e0a3ebfe54a6a139b35958a896593b,NET 5,MiB/s,23.33367939538584,22.046666666666667,26.816666666666666,22.338333333333335,22.55333333333333,24.5,2.1616666666666653,22.136333333333333,26.394333333333332,1.2963669302349383,0.008228449390539213,0.024984519112740227,0.055557758734410774,0.00926074783003183,0.029934341892394276
azure,A2-1,4edcdef29160f30a36d7e070b8267674e810f5f0,DISK SEEK,us,315.2771444082519,140.5,447.26666666666665,230.70833333333331,295.43333333333334,443.0333333333333,212.325,168.53333333333333,445.54499999999996,100.77629015179555,27.42911156351791,0.14270738111633713,0.31964350077118336,0.1986617576884632,0.2203375465253279
azure,A2-2,4edcdef29160f30a36d7e070b8267674e810f5f0,DISK SEEK,us,239.29619124797406,137.43333333333334,419.09999999999997,203.0,231.86666666666667,255.4666666666667,52.4666666666667,155.01333333333332,358.1733333333332,56.90023604364636,20.81876863857374,0.08455021131666,0.2377816201206591,0.16143744547728253,0.16125642563820053
azure,A4-1,4edcdef29160f30a36d7e070b8267674e810f5f0,DISK SEEK,us,234.3407894736842,116.5,378.2333333333333,202.81666666666666,231.96666666666667,260.93333333333334,58.116666666666674,141.33166666666668,335.48,54.163804470976515,42.8843644736842,0.08388381996392108,0.23113263633115377,0.16300552588120718,0.15934066072542732
azure,B2MS-1,4edcdef29160f30a36d7e070b8267674e810f5f0,DISK SEEK,us,376.04085129906025,373.73333333333335,384.5333333333333,374.7,375.3666666666666,376.61666666666673,1.9166666666667425,374.06666666666666,380.5833333333333,2.0568746548341763,36.09992172470979,0.0019832545038388177,0.005469817036443127,0.003992077128870989,0.003815049556384311
azure,B2MS-2,4edcdef29160f30a36d7e070b8267674e810f5f0,DISK SEEK,us,375.75386904761905,373.8333333333333,382.3333333333333,374.6333333333334,375.34999999999997,376.1666666666667,1.533333333333303,374.07166666666666,379.5233333333333,1.6565077798754175,36.07237142857143,0.0015525949665889003,0.004408491612006501,0.003153165779787061,0.0030380841194608205
azure,B4MS-1,4edcdef29160f30a36d7e070b8267674e810f5f0,DISK SEEK,us,268.4209523809524,255.66666666666666,303.1666666666667,258.40000000000003,263.9666666666667,274.6166666666667,16.21666666666664,256.1333333333334,295.60499999999996,12.698006289003551,51.53682285714286,0.01901278865801543,0.047306315607516726,0.03424458635056835,0.033521230205366834
azure,A2-1,4f1601a2fee6f318db2255d8d70480bcd32114bb,CPU LAT,ms,0.3001395348837209,0.28,0.3233333333333333,0.29,0.3033333333333333,0.31,0.020000000000000018,0.28,0.32,0.01310352536304602,0.026112139534883717,0.018429182428620197,0.04365811177831853,0.027617465505531305,0.02990158657082334
