provider,instance,bench_key,bench_name,extracted_name,unit,avg,min,max,std,score_$,std_perc,integral_neg,integral_neg_th_5,integral_neg_th_10,integral_neg_th_20,grad_std_perc
azure,B2MS-2 - eu,4edcdef29160f30a36d7e070b8267674e810f5f0,nench-benchmark,ioping: avg seek rate,us,376.41004770423376,373.06666666666666,423.86666666666673,4.412443362743681,0.027673721066159264,0.011722437776716265,0.0029084690196674924,0.0009812263824224164,0.0004334957630982115,0.0,0.008372757409236833
azure,B4MS-1 - eu,4edcdef29160f30a36d7e070b8267674e810f5f0,nench-benchmark,ioping: avg seek rate,us,270.5894361170592,254.30000000000004,368.3,17.84601604664603,0.01924810298610536,0.06595237531344608,0.024591579933341996,0.021651837231499767,0.013967180215665054,0.005055675174558518,0.04585558323676874
azure,A2-1 - eu,4f1601a2fee6f318db2255d8d70480bcd32114bb,sys-benchmark,cpu: avg latency,ms,0.30074074074074075,0.25,0.34,0.014913787397380994,38.219806352981145,0.049590179769616605,0.02029499034943687,0.010811871633105775,0.0016816466453490068,0.0,0.03228626373343634
azure,A2-2 - eu,4f1601a2fee6f318db2255d8d70480bcd32114bb,sys-benchmark,cpu: avg latency,ms,0.29780855199222545,0.25,0.3433333333333333,0.01318930548395928,38.596114170231374,0.04428786680479075,0.01779906714482316,0.00747871516521616,0.0008531249002539095,0.0,0.029540740009233703
azure,A4-1 - eu,4f1601a2fee6f318db2255d8d70480bcd32114bb,sys-benchmark,cpu: avg latency,ms,0.2991962524654832,0.26,0.33,0.012495725521375263,18.263868044093734,0.041764311612883034,0.016591844408841375,0.006015215107876003,0.00015230028281482352,0.0,0.027892810668916218
azure,B2MS-1 - eu,4f1601a2fee6f318db2255d8d70480bcd32114bb,sys-benchmark,cpu: avg latency,ms,0.12745273631840795,0.10000000000000002,0.17666666666666667,0.006116757320784133,81.72964321961122,0.04799235777490869,0.018082318519044953,0.004515947858490353,0.0007622905070245612,0.0005763205209023968,0.034076275170997004
azure,B2MS-2 - eu,4f1601a2fee6f318db2255d8d70480bcd32114bb,sys-benchmark,cpu: avg latency,ms,0.12719141323792488,0.09000000000000001,0.14333333333333334,0.006820429128361185,81.89756211908109,0.053623345749000025,0.019819020805185005,0.004701232107767285,0.0024357003456208616,0.0,0.03820717145976267
azure,B4MS-1 - eu,4f1601a2fee6f318db2255d8d70480bcd32114bb,sys-benchmark,cpu: avg latency,ms,0.12827980014275517,0.10000000000000002,0.14,0.005038311852341035,40.60135210327176,0.03927595651641325,0.01353765386175318,0.0026025494809675427,0.0,0.0,0.02760016162577786
azure,A2-1 - eu,4f9036957f18874f519316848e75bed92f7ec50a,nench-benchmark,net speed - Leaseweb (NL),MiB/s,139.56571254270375,13.923333333333332,256.09,43.11189760040981,1604.2035924448708,0.3089003510602119,-0.12616685728824456,-0.12518760372301316,-0.12148946481188934,-0.10754221354530312,0.19931810238572115
azure,A2-2 - eu,4f9036957f18874f519316848e75bed92f7ec50a,nench-benchmark,net speed - Leaseweb (NL),MiB/s,136.04598153547133,30.86666666666667,278.89,43.91037168262261,1563.74691420082,0.3227612545922486,-0.12990701920375658,-0.12868254882386987,-0.12558459336427166,-0.11395588311011598,0.21139850901427407
azure,A4-1 - eu,4f9036957f18874f519316848e75bed92f7ec50a,nench-benchmark,net speed - Leaseweb (NL),MiB/s,138.31699950690336,4.706666666666667,275.20666666666665,44.30018861175651,755.830598398379,0.32028014466541044,-0.12740113747488946,-0.126369216090077,-0.12310116412914233,-0.10986095356832314,0.21965426011859154
azure,B2MS-1 - eu,4f9036957f18874f519316848e75bed92f7ec50a,nench-benchmark,net speed - Leaseweb (NL),MiB/s,158.90411940298506,31.08666666666667,266.66333333333336,44.328806058618724,1655.2512437810944,0.2789657450364751,-0.11231448832196333,-0.1106660975705203,-0.106332222122831,-0.08881578083850777,0.19393352970240563
azure,B2MS-2 - eu,4f9036957f18874f519316848e75bed92f7ec50a,nench-benchmark,net speed - Leaseweb (NL),MiB/s,156.01131186642814,32.92333333333333,278.99333333333334,45.23597026529473,1625.1178319419598,0.2899531432953036,-0.11806939837971975,-0.11654295806257037,-0.11225856418816163,-0.0924297237200284,0.21083948993092083
azure,B4MS-1 - eu,4f9036957f18874f519316848e75bed92f7ec50a,nench-benchmark,net speed - Leaseweb (NL),MiB/s,158.80852248394004,44.556666666666665,272.09,45.951324037765296,827.127721270521,0.28935049151667697,-0.11546216054544955,-0.11367313447418304,-0.10957972705303516,-0.0914262154835286,0.20477768137231447
azure,A2-1 - eu,4fbaaef78c368efc3613e57f57b559876121c0ef,sys-benchmark,memory: avg latency,ms,0.1880263157894737,0.15666666666666665,0.25333333333333335,0.014609051710251439,61.13108596156785,0.07769684604472422,0.03188392897335485,0.030559716100764366,0.02375398491563645,0.002165529678328472,0.04653398591151006
azure,A2-2 - eu,4fbaaef78c368efc3613e57f57b559876121c0ef,sys-benchmark,memory: avg latency,ms,0.19725947521865891,0.16333333333333333,0.25,0.01867652815936473,58.26971232090133,0.09468000530094742,0.039372461116535654,0.03787976066234105,0.03621240312348918,0.004594300031570417,0.055792512743926485
azure,A4-1 - eu,4fbaaef78c368efc3613e57f57b559876121c0ef,sys-benchmark,memory: avg latency,ms,0.1971104536489152,0.17333333333333334,0.25333333333333335,0.018193300332239964,27.722937942449477,0.09230002770246322,0.03753201415239433,0.0359257925935882,0.03395276456323829,0.009456294520432363,0.054512015436237515
azure,B2MS-1 - eu,4fbaaef78c368efc3613e57f57b559876121c0ef,sys-benchmark,memory: avg latency,ms,0.08433830845771145,0.06,0.11,0.008355077269804239,123.51050023596035,0.09906621821794784,0.03989306065237764,0.03779160474174673,0.034535263747332304,0.0011264465778704409,0.06045499512136655
azure,B2MS-2 - eu,4fbaaef78c368efc3613e57f57b559876121c0ef,sys-benchmark,memory: avg latency,ms,0.08374180083482409,0.06,0.10333333333333335,0.008196433441672469,124.39028732153665,0.09787744423886303,0.03781869813783947,0.03498015016337244,0.03163792822875362,0.001674072631339132,0.06375112514521353
azure,B4MS-1 - eu,4fbaaef78c368efc3613e57f57b559876121c0ef,sys-benchmark,memory: avg latency,ms,0.10162027123483228,0.08,0.11666666666666665,0.004923495606460563,51.25289738006602,0.04844993569327279,0.018391472952747373,0.008580050262616056,0.0006341109263960535,0.0,0.03207967710807477
azure,A2-1 - eu,4ff72d794db9bfc16f363cb21933f7860dc2a796,sys-benchmark,memory: totalops per second,ops/s,10536.865947855751,8393.11,12764.663333333336,751.3720033415793,121113.4016994914,0.07130886992962868,-0.029428064089646808,-0.01419890339622056,-0.0030406637367871646,-0.00029504823313871283,0.04250004398750514
azure,A2-2 - eu,4ff72d794db9bfc16f363cb21933f7860dc2a796,sys-benchmark,memory: totalops per second,ops/s,19829.72125607386,15003.003333333332,23358.063333333335,1796.9670610925405,227927.8305295846,0.09061988506480534,-0.03785306715229716,-0.029525083868119868,-0.0027616114259999803,-8.595414129436574e-05,0.05333168177614547
azure,A4-1 - eu,4ff72d794db9bfc16f363cb21933f7860dc2a796,sys-benchmark,memory: totalops per second,ops/s,19831.1891765286,15125.793333333333,22372.429999999997,1727.7107402031156,108367.15397010163,0.08712088442219919,-0.03597270021787034,-0.02661479372677979,-0.0013680924911418778,-2.8435212487380316e-05,0.050710250894023604
azure,B2MS-1 - eu,4ff72d794db9bfc16f363cb21933f7860dc2a796,sys-benchmark,memory: totalops per second,ops/s,23442.08370149254,18755.88333333333,31291.069999999996,2074.8950910807102,244188.37189054728,0.08851154690436513,-0.03448407903488999,-0.027757092043370284,-0.014750880262550465,-0.001755732322703738,0.05453100835001851
azure,B2MS-2 - eu,4ff72d794db9bfc16f363cb21933f7860dc2a796,sys-benchmark,memory: totalops per second,ops/s,23610.356407274896,19086.746666666662,33977.29666666667,2148.5046766782384,245941.21257578017,0.0909984008549839,-0.033498393933973324,-0.02555377074185506,-0.014113942573933082,-0.0036922315094674685,0.06080772721948458
azure,B4MS-1 - eu,4ff72d794db9bfc16f363cb21933f7860dc2a796,sys-benchmark,memory: totalops per second,ops/s,38250.49920770878,33261.526666666665,47098.23333333334,1811.944588690163,199221.3500401499,0.04737048211713259,-0.018521676586821356,-0.012586565047479717,-0.003669434571135111,-0.0010855040599371728,0.03086906233180945
azure,A2-1 - eu,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,8.23643289409468,6.914999999999999,9.302666666666667,0.38516864931006717,1.3955377311219663,0.046764012317301054,0.01974684385671851,0.014600440191482484,0.000674893392625252,0.0,0.029548688297540048
azure,A2-2 - eu,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,8.208540087463557,6.611000000000001,9.291,0.3896885735036102,1.4002798001946468,0.04747355429240818,0.019981668843542917,0.013868806868849455,0.0005425350143806887,0.0,0.030395349571173583
azure,A4-1 - eu,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,8.201485700197239,6.916333333333333,9.402000000000001,0.3828959763226843,0.6662793881583582,0.04668617252036128,0.019849873901957506,0.015691396270545888,0.0008980377585314714,0.0,0.029626585250640162
azure,B2MS-1 - eu,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,3.5132189054726366,2.7486666666666664,5.289666666666666,0.1945688008824311,2.9649922042831838,0.05538191787006098,0.01998305142028057,0.01113368535714618,0.0023560973365210174,0.001237074272033582,0.03924519971077894
azure,B2MS-2 - eu,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,3.5090608228980322,2.52,4.102666666666667,0.196359805245189,2.9685055894995407,0.05595793722464494,0.02045615886871851,0.012088188179110835,0.0009000075832687355,0.0,0.038972057166739967
azure,B4MS-1 - eu,5b6cb427d11dfdd876e2dfedeb8039bbb2bf00b8,nench-benchmark,cpu - SHA256,seconds,3.482703783012134,2.571,4.2683333333333335,0.19828954338587274,1.4954855933308029,0.05693551784480945,0.021040324318384845,0.011624371959932722,0.0012558348104376293,0.000483041442069507,0.03938179281326604
azure,A2-1 - eu,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,137.89506091617935,11.280000000000001,530.9066666666668,171.48993100995546,1585.0007001859697,1.2436263479675826,-0.5435652431987446,-0.5435652431987446,-0.5435652431987446,-0.5435652431987446,0.7366998279224605
azure,A2-2 - eu,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,148.62420310981534,19.003333333333334,530.4966666666666,170.02019149657943,1708.3241736760385,1.1439603236826443,-0.5034443080931482,-0.5033406787820109,-0.5031231841481514,-0.5017869099092769,0.6784732504499671
azure,A4-1 - eu,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,144.42243096646942,16.87,531.2233333333332,163.21997747721292,789.1936118386308,1.13015669646987,-0.4959465716951617,-0.49571582350374827,-0.495246666335534,-0.49277859637316535,0.6811689654416371
azure,B2MS-1 - eu,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,512.0270248756219,339.1266666666666,531.84,25.531562959651378,5333.614842454395,0.0498637019517736,-0.01272730117995312,4.043637099962646e-05,4.043637099962646e-05,4.043637099962646e-05,0.031233487328331883
azure,B2MS-2 - eu,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,512.793801431127,337.5366666666667,531.98,23.824465667490294,5341.602098240906,0.046460128030018984,-0.012062834116677888,8.440719222507666e-05,8.440719222507666e-05,8.440719222507666e-05,0.02915903308617416
azure,B4MS-1 - eu,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,sys-benchmark,fileio: fileop - write,writes/s,512.8749179157744,354.8233333333333,531.8833333333333,25.302989330554517,2671.223530811325,0.0493355951844575,-0.013008919372403227,0.00011977763527331024,0.00011977763527331024,0.00011977763527331024,0.029291101762285082
azure,A2-1 - eu,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,24.22354319180088,20.720000000000002,26.139999999999997,1.5644787882860016,278.43153094024,0.06458505165402649,-0.028298485378132784,-0.013709905717623897,4.977691873162997e-05,4.977691873162997e-05,0.03746517934730317
azure,A2-2 - eu,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,24.84265306122449,23.14,26.080000000000002,0.7650973617053097,285.54773633591367,0.030797731619877085,-0.01340014179084946,-5.125374442842841e-06,-5.125374442842841e-06,-5.125374442842841e-06,0.019359141584697682
azure,A4-1 - eu,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,24.856005917159763,22.119999999999997,26.02,0.7702467290866215,135.82516894622822,0.030988354752316368,-0.013291070594577667,1.7616610534282942e-05,1.7616610534282942e-05,1.7616610534282942e-05,0.018702750669834838
azure,B2MS-1 - eu,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,24.644746268656718,23.54,24.96,0.1376924220416668,256.71610696517416,0.005587090268272899,-0.002180594051902535,-5.163144053097214e-06,-5.163144053097214e-06,-5.163144053097214e-06,0.003902432088704578
azure,B2MS-2 - eu,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,24.626100178890876,23.419999999999998,24.96,0.15673927847141095,256.5218768634466,0.006364762480978028,-0.0024253428253617026,-9.726857357091009e-06,-9.726857357091009e-06,-9.726857357091009e-06,0.0043571412354505125
azure,B4MS-1 - eu,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,24.695888650963596,24.02,24.98,0.09441150692136707,128.62442005710207,0.0038229645531578506,-0.0013605484211533527,-2.9577220317280833e-06,-2.9577220317280833e-06,-2.9577220317280833e-06,0.002588966068181527
azure,A2-1 - eu,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,4.239193469785575,0.33,37.303333333333335,2.948738517579843,2.7114244621028387,0.6955895121552437,0.27288027599277664,0.27278890282671264,0.27085890498789045,0.25459387722644466,0.42984941890177836
azure,A2-2 - eu,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,3.6325048590864917,0.33,10.896666666666667,2.3418038322073076,3.1642773566595626,0.6446801650793189,0.2945312833487792,0.29446272979987964,0.2937611344918256,0.28559105936223317,0.37159680401865586
azure,A4-1 - eu,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,3.689087771203156,0.33,11.003333333333332,2.408793022457929,1.4812553165507254,0.6529508571904559,0.29925687779945626,0.2991371856302995,0.29832462382028974,0.2895549084533851,0.377155693601138
azure,B2MS-1 - eu,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,0.342955223880597,0.33,0.5866666666666668,0.02451501988661542,30.373255577799053,0.07148169259305566,0.015392075223153083,0.011272560515379408,0.010153601389865019,0.009657084929603873,0.04572890271189768
azure,B2MS-2 - eu,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,0.34224209898628505,0.33,0.52,0.02160389364250499,30.436543889605183,0.06312459427550068,0.014317768844212325,0.010665255005681154,0.008379108522872027,0.007142668793550375,0.04061851330670092
azure,B4MS-1 - eu,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,0.3421270521056388,0.33,0.49333333333333335,0.022270844153883324,15.22338938496203,0.06509524463738325,0.015482988838041625,0.011786527166162058,0.009685540418519385,0.008908051574134022,0.039011095328979985
azure,A2-1 - eu,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,153.95431918008785,3.3733333333333335,212.7266666666667,25.080194472486454,1769.5898756331937,0.1629067284767044,-0.06452591092242352,-0.0613146391211029,-0.048724389945062126,-0.01153060620610687,0.11014318762425696
azure,A2-2 - eu,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,153.25993683187562,41.593333333333334,213.67,23.78580168155542,1761.6084693319037,0.15519908316057945,-0.06300121721238186,-0.0594703544107303,-0.048536489785351244,-0.01619403604972373,0.10888994290862831
azure,A4-1 - eu,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,153.97241370808678,1.3233333333333335,208.62,25.762572309711597,841.3793098802556,0.16731940280259777,-0.0646709629365406,-0.06050999442963125,-0.0478234829396113,-0.014746781241655791,0.11525465016161958
azure,B2MS-1 - eu,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,161.103592039801,70.67,197.46,17.594283342010645,1678.1624170812602,0.10921099349332906,-0.03759623817762061,-0.03128313070676678,-0.01615079637683263,-0.0009242898547290754,0.07762322485073653
azure,B2MS-2 - eu,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,161.7479725700656,72.54,192.16333333333333,18.240474398338073,1684.8747142715167,0.11277096156761228,-0.03919975831036259,-0.03307359287742685,-0.018506598511136164,2.4585749380376023e-05,0.0800595826694469
azure,B4MS-1 - eu,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,162.98072091363312,52.166666666666664,194.22,17.337576698840618,848.8579214251724,0.10637808325825335,-0.03608608173921014,-0.030294951538765293,-0.015395781669155777,3.762947199386738e-05,0.07799310119795336
azure,A2-1 - eu,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,sys-benchmark,fileio: fileop - fsync,fsyncs/s,442.2819054580897,37.196666666666665,1699.97,548.7444898581587,5083.700062736663,1.2407120505863818,-0.5422892112657565,-0.5422892112657565,-0.5422892112657565,-0.5422892112657565,0.7349683503049933
azure,A2-2 - eu,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,sys-benchmark,fileio: fileop - fsync,fsyncs/s,476.6328279883382,61.44333333333333,1699.3166666666666,544.048835215765,5478.5382527395195,1.141442224011218,-0.5023326357362224,-0.5022303862501685,-0.5020125447013546,-0.5006788865511748,0.67697952678453
azure,A4-1 - eu,76a291182ae2a33c1a8bc6baf134a35afd2e78c6,sys-benchmark,fileio: fileop - fsync,fsyncs/s,463.1938609467456,54.47,1700.3266666666668,522.2854203179921,2531.1139942445116,1.1275741419596241,-0.49481006619525414,-0.49465279516299654,-0.49411439282497327,-0.4916552934411474,0.6796360949002258
